[INFO] Error stacktraces are turned on.
[INFO] Scanning for projects...
[INFO]                                                                         
[INFO] ------------------------------------------------------------------------
[INFO] Building sparklogprocessor 1.0-SNAPSHOT
[INFO] ------------------------------------------------------------------------
[INFO] 
[INFO] --- exec-maven-plugin:1.4.0:java (default-cli) @ sparklogprocessor ---
Running for cluster: 26
Adding: application_1508545462036_0213, 7, 1
Adding: application_1508545462036_0228, 7, 5
Adding: application_1508545462036_0228, 7, 6
Adding: application_1508545462036_0228, 7, 7
Adding: application_1508545462036_0228, 7, 8
Adding: application_1508545462036_0228, 7, 9
Adding: application_1508545462036_0228, 9, 1
Adding: application_1508545462036_0228, 9, 10
Adding: application_1508545462036_0228, 9, 2
Adding: application_1508545462036_0228, 9, 3
Adding: application_1508545462036_0228, 9, 4
Adding: application_1508545462036_0228, 9, 5
Adding: application_1508545462036_0228, 9, 6
Adding: application_1508545462036_0228, 9, 7
Adding: application_1508545462036_0228, 9, 8
Adding: application_1508545462036_0228, 9, 9
Adding: application_1508545462036_0229, 5, 1
Adding: application_1508545462036_0229, 5, 10
Adding: application_1508545462036_0229, 5, 2
Adding: application_1508545462036_0229, 5, 3
Adding: application_1508545462036_0229, 5, 4
Adding: application_1508545462036_0229, 5, 5
Adding: application_1508545462036_0229, 5, 6
Adding: application_1508545462036_0229, 5, 7
Adding: application_1508545462036_0229, 5, 8
Adding: application_1508545462036_0229, 5, 9
Adding: application_1508545462036_0229, 7, 1
Adding: application_1508545462036_0229, 7, 10
Adding: application_1508545462036_0229, 7, 2
Adding: application_1508545462036_0229, 7, 3
Adding: application_1508545462036_0229, 7, 4
Adding: application_1508545462036_0229, 7, 5
Adding: application_1508545462036_0229, 7, 6
Adding: application_1508545462036_0229, 7, 7
Adding: application_1508545462036_0229, 7, 8
Adding: application_1508545462036_0229, 7, 9
Adding: application_1508545462036_0229, 9, 1
Adding: application_1508545462036_0229, 9, 10
Adding: application_1508545462036_0229, 9, 2
Adding: application_1508545462036_0229, 9, 3
Adding: application_1508545462036_0229, 9, 4
Adding: application_1508545462036_0229, 9, 5
Adding: application_1508545462036_0229, 9, 6
Adding: application_1508545462036_0229, 9, 7
Adding: application_1508545462036_0229, 9, 8
Adding: application_1508545462036_0229, 9, 9
Adding: application_1508545462036_0230, 7, 1
Adding: application_1508545462036_0230, 7, 10
Adding: application_1508545462036_0230, 7, 2
Adding: application_1508545462036_0230, 7, 3
Adding: application_1508545462036_0230, 7, 4
Adding: application_1508545462036_0230, 7, 5
Adding: application_1508545462036_0230, 7, 6
Adding: application_1508545462036_0230, 7, 7
Adding: application_1508545462036_0230, 7, 8
Adding: application_1508545462036_0230, 7, 9
Adding: application_1508545462036_0231, 7, 1
Adding: application_1508545462036_0231, 7, 10
Adding: application_1508545462036_0231, 7, 2
Adding: application_1508545462036_0231, 7, 3
Adding: application_1508545462036_0231, 7, 4
Adding: application_1508545462036_0231, 7, 5
Adding: application_1508545462036_0231, 7, 6
Adding: application_1508545462036_0231, 7, 7
Adding: application_1508545462036_0231, 7, 8
Adding: application_1508545462036_0231, 7, 9
Adding: application_1508545462036_0231, 9, 1
Adding: application_1508545462036_0231, 9, 10
Adding: application_1508545462036_0231, 9, 2
Adding: application_1508545462036_0231, 9, 3
Adding: application_1508545462036_0231, 9, 4
Adding: application_1508545462036_0231, 9, 5
Adding: application_1508545462036_0231, 9, 6
Adding: application_1508545462036_0231, 9, 7
Adding: application_1508545462036_0231, 9, 8
Adding: application_1508545462036_0231, 9, 9
Adding: application_1508545462036_0231, 11, 1
Adding: application_1508545462036_0231, 11, 10
Adding: application_1508545462036_0231, 11, 2
Adding: application_1508545462036_0231, 11, 3
Adding: application_1508545462036_0231, 11, 4
Adding: application_1508545462036_0231, 11, 5
Adding: application_1508545462036_0231, 11, 6
Adding: application_1508545462036_0231, 11, 7
Adding: application_1508545462036_0231, 11, 8
Adding: application_1508545462036_0231, 11, 9
Adding: application_1508545462036_0232, 9, 1
Adding: application_1508545462036_0232, 9, 10
Adding: application_1508545462036_0232, 9, 2
Adding: application_1508545462036_0232, 9, 3
Adding: application_1508545462036_0232, 9, 4
Adding: application_1508545462036_0232, 9, 5
Adding: application_1508545462036_0232, 9, 6
Adding: application_1508545462036_0232, 9, 7
Adding: application_1508545462036_0232, 9, 8
Adding: application_1508545462036_0232, 9, 9
Adding: application_1508545462036_0232, 11, 1
Adding: application_1508545462036_0232, 11, 10
Adding: application_1508545462036_0232, 11, 2
Adding: application_1508545462036_0232, 11, 3
Adding: application_1508545462036_0232, 11, 4
Adding: application_1508545462036_0232, 11, 5
Adding: application_1508545462036_0232, 11, 6
Adding: application_1508545462036_0232, 11, 7
Adding: application_1508545462036_0232, 11, 8
Adding: application_1508545462036_0232, 11, 9
Adding: application_1508545462036_0233, 7, 1
Adding: application_1508545462036_0233, 7, 10
Adding: application_1508545462036_0233, 7, 2
Adding: application_1508545462036_0233, 7, 3
Adding: application_1508545462036_0233, 7, 4
Adding: application_1508545462036_0233, 7, 5
Adding: application_1508545462036_0233, 7, 6
Adding: application_1508545462036_0233, 7, 7
Adding: application_1508545462036_0233, 7, 8
Adding: application_1508545462036_0233, 7, 9
Adding: application_1508545462036_0233, 9, 1
Adding: application_1508545462036_0233, 9, 10
Adding: application_1508545462036_0233, 9, 2
Adding: application_1508545462036_0233, 9, 3
Adding: application_1508545462036_0233, 9, 4
Adding: application_1508545462036_0233, 9, 5
Adding: application_1508545462036_0233, 9, 6
Adding: application_1508545462036_0233, 9, 7
Adding: application_1508545462036_0233, 9, 8
Adding: application_1508545462036_0233, 9, 9
Adding: application_1508545462036_0233, 11, 1
Adding: application_1508545462036_0233, 11, 10
Adding: application_1508545462036_0233, 11, 2
Adding: application_1508545462036_0233, 11, 3
Adding: application_1508545462036_0233, 11, 4
Adding: application_1508545462036_0233, 11, 5
Adding: application_1508545462036_0233, 11, 6
Adding: application_1508545462036_0233, 11, 7
Adding: application_1508545462036_0233, 11, 8
Adding: application_1508545462036_0233, 11, 9
Adding: application_1508545462036_0234, 5, 1
Adding: application_1508545462036_0234, 5, 10
Adding: application_1508545462036_0234, 5, 2
Adding: application_1508545462036_0234, 5, 3
Adding: application_1508545462036_0234, 5, 4
Adding: application_1508545462036_0234, 5, 5
Adding: application_1508545462036_0234, 5, 6
Adding: application_1508545462036_0234, 5, 7
Adding: application_1508545462036_0234, 5, 8
Adding: application_1508545462036_0234, 5, 9
Adding: application_1508545462036_0234, 7, 1
Adding: application_1508545462036_0234, 7, 10
Adding: application_1508545462036_0234, 7, 2
Adding: application_1508545462036_0234, 7, 3
Adding: application_1508545462036_0234, 7, 4
Adding: application_1508545462036_0234, 7, 5
Adding: application_1508545462036_0234, 7, 6
Adding: application_1508545462036_0234, 7, 7
Adding: application_1508545462036_0234, 7, 8
Adding: application_1508545462036_0234, 7, 9
Adding: application_1508545462036_0235, 11, 1
Adding: application_1508545462036_0235, 11, 10
Adding: application_1508545462036_0235, 11, 2
Adding: application_1508545462036_0235, 11, 3
Adding: application_1508545462036_0235, 11, 4
Adding: application_1508545462036_0235, 11, 5
Adding: application_1508545462036_0235, 11, 6
Adding: application_1508545462036_0235, 11, 7
Adding: application_1508545462036_0235, 11, 8
Adding: application_1508545462036_0235, 11, 9
Adding: application_1508545462036_0238, 7, 1
Adding: application_1508545462036_0238, 7, 10
Adding: application_1508545462036_0238, 7, 2
Adding: application_1508545462036_0238, 7, 3
Adding: application_1508545462036_0238, 7, 4
Adding: application_1508545462036_0238, 7, 5
Adding: application_1508545462036_0238, 7, 6
Adding: application_1508545462036_0238, 7, 7
Adding: application_1508545462036_0238, 7, 8
Adding: application_1508545462036_0238, 7, 9
Adding: application_1508545462036_0241, 9, 1
Adding: application_1508545462036_0241, 9, 10
Adding: application_1508545462036_0241, 9, 2
Adding: application_1508545462036_0241, 9, 3
Adding: application_1508545462036_0241, 9, 4
Adding: application_1508545462036_0241, 9, 5
Adding: application_1508545462036_0241, 9, 6
Adding: application_1508545462036_0241, 9, 7
Adding: application_1508545462036_0241, 9, 8
Adding: application_1508545462036_0241, 9, 9
Adding: application_1508545462036_0241, 11, 1
Adding: application_1508545462036_0241, 11, 10
Adding: application_1508545462036_0241, 11, 2
Adding: application_1508545462036_0241, 11, 3
Adding: application_1508545462036_0241, 11, 4
Adding: application_1508545462036_0241, 11, 5
Adding: application_1508545462036_0241, 11, 6
Adding: application_1508545462036_0241, 11, 7
Adding: application_1508545462036_0241, 11, 8
Adding: application_1508545462036_0241, 11, 9
Adding: application_1508545462036_0242, 9, 1
Adding: application_1508545462036_0242, 9, 10
Adding: application_1508545462036_0242, 9, 2
Adding: application_1508545462036_0242, 9, 3
Adding: application_1508545462036_0242, 9, 4
Adding: application_1508545462036_0242, 9, 5
Adding: application_1508545462036_0242, 9, 6
Adding: application_1508545462036_0242, 9, 7
Adding: application_1508545462036_0242, 9, 8
Adding: application_1508545462036_0242, 9, 9
Adding: application_1508545462036_0242, 11, 1
Adding: application_1508545462036_0242, 11, 10
Adding: application_1508545462036_0242, 11, 2
Adding: application_1508545462036_0242, 11, 3
Adding: application_1508545462036_0242, 11, 4
Adding: application_1508545462036_0242, 11, 5
Adding: application_1508545462036_0242, 11, 6
Adding: application_1508545462036_0242, 11, 7
Adding: application_1508545462036_0242, 11, 8
Adding: application_1508545462036_0242, 11, 9
Adding: application_1508545462036_0243, 7, 1
Adding: application_1508545462036_0243, 7, 10
Adding: application_1508545462036_0243, 7, 2
Adding: application_1508545462036_0243, 7, 3
Adding: application_1508545462036_0243, 7, 4
Adding: application_1508545462036_0243, 7, 5
Adding: application_1508545462036_0243, 7, 6
Adding: application_1508545462036_0243, 7, 7
Adding: application_1508545462036_0243, 7, 8
Adding: application_1508545462036_0243, 7, 9
Adding: application_1508545462036_0243, 9, 1
Adding: application_1508545462036_0243, 9, 10
Adding: application_1508545462036_0243, 9, 2
Adding: application_1508545462036_0243, 9, 3
Adding: application_1508545462036_0243, 9, 4
Adding: application_1508545462036_0243, 9, 5
Adding: application_1508545462036_0243, 9, 6
Adding: application_1508545462036_0243, 9, 7
Adding: application_1508545462036_0243, 9, 8
Adding: application_1508545462036_0243, 9, 9
Adding: application_1508545462036_0243, 10, 1
Adding: application_1508545462036_0243, 10, 10
Adding: application_1508545462036_0243, 10, 2
Adding: application_1508545462036_0243, 10, 3
Adding: application_1508545462036_0243, 10, 4
Adding: application_1508545462036_0243, 10, 5
Adding: application_1508545462036_0243, 10, 6
Adding: application_1508545462036_0243, 10, 7
Adding: application_1508545462036_0243, 10, 8
Adding: application_1508545462036_0243, 10, 9
Adding: application_1508545462036_0243, 11, 1
Adding: application_1508545462036_0243, 11, 10
Adding: application_1508545462036_0243, 11, 2
Adding: application_1508545462036_0243, 11, 3
Adding: application_1508545462036_0243, 11, 4
Adding: application_1508545462036_0243, 11, 5
Adding: application_1508545462036_0243, 11, 6
Adding: application_1508545462036_0243, 11, 7
Adding: application_1508545462036_0243, 11, 8
Adding: application_1508545462036_0243, 11, 9
Adding: application_1508545462036_0246, 11, 1
Adding: application_1508545462036_0246, 11, 10
Adding: application_1508545462036_0246, 11, 2
Adding: application_1508545462036_0246, 11, 3
Adding: application_1508545462036_0246, 11, 4
Adding: application_1508545462036_0246, 11, 5
Adding: application_1508545462036_0246, 11, 6
Adding: application_1508545462036_0246, 11, 7
Adding: application_1508545462036_0246, 11, 8
Adding: application_1508545462036_0246, 11, 9
Adding: application_1508545462036_0247, 11, 1
Adding: application_1508545462036_0247, 11, 10
Adding: application_1508545462036_0247, 11, 2
Adding: application_1508545462036_0247, 11, 3
Adding: application_1508545462036_0247, 11, 4
Adding: application_1508545462036_0247, 11, 5
Adding: application_1508545462036_0247, 11, 6
Adding: application_1508545462036_0247, 11, 7
Adding: application_1508545462036_0247, 11, 8
Adding: application_1508545462036_0247, 11, 9
Adding: application_1508545462036_0248, 5, 1
Adding: application_1508545462036_0248, 5, 10
Adding: application_1508545462036_0248, 5, 2
Adding: application_1508545462036_0248, 5, 3
Adding: application_1508545462036_0248, 5, 4
Adding: application_1508545462036_0248, 5, 5
Adding: application_1508545462036_0248, 5, 6
Adding: application_1508545462036_0248, 5, 7
Adding: application_1508545462036_0248, 5, 8
Adding: application_1508545462036_0248, 5, 9
Adding: application_1508545462036_0248, 7, 1
Adding: application_1508545462036_0248, 7, 10
Adding: application_1508545462036_0248, 7, 2
Adding: application_1508545462036_0248, 7, 3
Adding: application_1508545462036_0248, 7, 4
Adding: application_1508545462036_0248, 7, 5
Adding: application_1508545462036_0248, 7, 6
Adding: application_1508545462036_0248, 7, 7
Adding: application_1508545462036_0248, 7, 8
Adding: application_1508545462036_0248, 7, 9
Adding: application_1508545462036_0249, 5, 1
Adding: application_1508545462036_0249, 5, 10
Adding: application_1508545462036_0249, 5, 2
Adding: application_1508545462036_0249, 5, 3
Adding: application_1508545462036_0249, 5, 4
Adding: application_1508545462036_0249, 5, 5
Adding: application_1508545462036_0249, 5, 6
Adding: application_1508545462036_0249, 5, 7
Adding: application_1508545462036_0249, 5, 8
Adding: application_1508545462036_0249, 5, 9
Adding: application_1508545462036_0249, 7, 1
Adding: application_1508545462036_0249, 7, 10
Adding: application_1508545462036_0249, 7, 2
Adding: application_1508545462036_0249, 7, 3
Adding: application_1508545462036_0249, 7, 4
Adding: application_1508545462036_0249, 7, 5
Adding: application_1508545462036_0249, 7, 6
Adding: application_1508545462036_0249, 7, 7
Adding: application_1508545462036_0249, 7, 8
Adding: application_1508545462036_0249, 7, 9
Adding: application_1508545462036_0251, 11, 1
Adding: application_1508545462036_0251, 11, 10
Adding: application_1508545462036_0251, 11, 2
Adding: application_1508545462036_0251, 11, 3
Adding: application_1508545462036_0251, 11, 4
Adding: application_1508545462036_0251, 11, 5
Adding: application_1508545462036_0251, 11, 6
Adding: application_1508545462036_0251, 11, 7
Adding: application_1508545462036_0251, 11, 8
Adding: application_1508545462036_0251, 11, 9
Adding: application_1508545462036_0253, 9, 1
Adding: application_1508545462036_0253, 9, 10
Adding: application_1508545462036_0253, 9, 2
Adding: application_1508545462036_0253, 9, 3
Adding: application_1508545462036_0253, 9, 4
Adding: application_1508545462036_0253, 9, 5
Adding: application_1508545462036_0253, 9, 6
Adding: application_1508545462036_0253, 9, 7
Adding: application_1508545462036_0253, 9, 8
Adding: application_1508545462036_0253, 9, 9
Adding: application_1508545462036_0253, 11, 1
Adding: application_1508545462036_0253, 11, 10
Adding: application_1508545462036_0253, 11, 2
Adding: application_1508545462036_0253, 11, 3
Adding: application_1508545462036_0253, 11, 4
Adding: application_1508545462036_0253, 11, 5
Adding: application_1508545462036_0253, 11, 6
Adding: application_1508545462036_0253, 11, 7
Adding: application_1508545462036_0253, 11, 8
Adding: application_1508545462036_0253, 11, 9
Adding: application_1508545462036_0254, 7, 1
Adding: application_1508545462036_0254, 7, 10
Adding: application_1508545462036_0254, 7, 2
Adding: application_1508545462036_0254, 7, 3
Adding: application_1508545462036_0254, 7, 4
Adding: application_1508545462036_0254, 7, 5
Adding: application_1508545462036_0254, 7, 6
Adding: application_1508545462036_0254, 7, 7
Adding: application_1508545462036_0254, 7, 8
Adding: application_1508545462036_0254, 7, 9
Adding: application_1508545462036_0254, 9, 1
Adding: application_1508545462036_0254, 9, 10
Adding: application_1508545462036_0254, 9, 2
Adding: application_1508545462036_0254, 9, 3
Adding: application_1508545462036_0254, 9, 4
Adding: application_1508545462036_0254, 9, 5
Adding: application_1508545462036_0254, 9, 6
Adding: application_1508545462036_0254, 9, 7
Adding: application_1508545462036_0254, 9, 8
Adding: application_1508545462036_0254, 9, 9
Adding: application_1508545462036_0255, 5, 1
Adding: application_1508545462036_0255, 5, 10
Adding: application_1508545462036_0255, 5, 2
Adding: application_1508545462036_0255, 5, 3
Adding: application_1508545462036_0255, 5, 4
Adding: application_1508545462036_0255, 5, 5
Adding: application_1508545462036_0255, 5, 6
Adding: application_1508545462036_0255, 5, 7
Adding: application_1508545462036_0255, 5, 8
Adding: application_1508545462036_0255, 5, 9
Adding: application_1508545462036_0255, 7, 1
Adding: application_1508545462036_0255, 7, 10
Adding: application_1508545462036_0255, 7, 2
Adding: application_1508545462036_0255, 7, 3
Adding: application_1508545462036_0255, 7, 4
Adding: application_1508545462036_0255, 7, 5
Adding: application_1508545462036_0255, 7, 6
Adding: application_1508545462036_0255, 7, 7
Adding: application_1508545462036_0255, 7, 8
Adding: application_1508545462036_0255, 7, 9
Adding: application_1508545462036_0255, 9, 1
Adding: application_1508545462036_0255, 9, 10
Adding: application_1508545462036_0255, 9, 2
Adding: application_1508545462036_0255, 9, 3
Adding: application_1508545462036_0255, 9, 4
Adding: application_1508545462036_0255, 9, 5
Adding: application_1508545462036_0255, 9, 6
Adding: application_1508545462036_0255, 9, 7
Adding: application_1508545462036_0255, 9, 8
Adding: application_1508545462036_0255, 9, 9
Adding: application_1508545462036_0256, 7, 1
Adding: application_1508545462036_0256, 7, 10
Adding: application_1508545462036_0256, 7, 2
Adding: application_1508545462036_0256, 7, 3
Adding: application_1508545462036_0256, 7, 4
Adding: application_1508545462036_0256, 7, 5
Adding: application_1508545462036_0256, 7, 6
Adding: application_1508545462036_0256, 7, 7
Adding: application_1508545462036_0256, 7, 8
Adding: application_1508545462036_0256, 7, 9
Adding: application_1508545462036_0256, 9, 1
Adding: application_1508545462036_0256, 9, 10
Adding: application_1508545462036_0256, 9, 2
Adding: application_1508545462036_0256, 9, 3
Adding: application_1508545462036_0256, 9, 4
Adding: application_1508545462036_0256, 9, 5
Adding: application_1508545462036_0256, 9, 6
Adding: application_1508545462036_0256, 9, 7
Adding: application_1508545462036_0256, 9, 8
Adding: application_1508545462036_0256, 9, 9
Adding: application_1508545462036_0257, 7, 1
Adding: application_1508545462036_0257, 7, 10
Adding: application_1508545462036_0257, 7, 2
Adding: application_1508545462036_0257, 7, 3
Adding: application_1508545462036_0257, 7, 4
Adding: application_1508545462036_0257, 7, 5
Adding: application_1508545462036_0257, 7, 6
Adding: application_1508545462036_0257, 7, 7
Adding: application_1508545462036_0257, 7, 8
Adding: application_1508545462036_0257, 7, 9
Adding: application_1508545462036_0257, 9, 1
Adding: application_1508545462036_0257, 9, 10
Adding: application_1508545462036_0257, 9, 2
Adding: application_1508545462036_0257, 9, 3
Adding: application_1508545462036_0257, 9, 4
Adding: application_1508545462036_0257, 9, 5
Adding: application_1508545462036_0257, 9, 6
Adding: application_1508545462036_0257, 9, 7
Adding: application_1508545462036_0257, 9, 8
Adding: application_1508545462036_0257, 9, 9
Reading file: /home/mayuresh/heap-logs/application_1508545462036_0213/1/sparkOutput_worker_application_1508545462036_0213_1.txt
Reading lines: 5212 to 6521
-Setting maxUnmgd: 5.9637832E7 at line 5312
-Setting maxUnmgd: 7.4710144E7 at line 5485
-Setting maxUnmgd: 7.4710144E7 at line 5689
-Setting maxUnmgd: 7.5517618E7 at line 5872
-Setting maxUnmgd: 7.5517618E7 at line 6136
-Setting maxUnmgd: 7.5517618E7 at line 6316
delta heap: -1.4168488E8, coll: 1.8951947544E10, storage: 2.349503164E9, exec: 0.0, spilled: 0.0, maxUnmgd: 7.5517618E7
Reading file: /home/mayuresh/heap-logs/application_1508545462036_0213/10/sparkOutput_worker_application_1508545462036_0213_10.txt
Reading lines: 5210 to 6514
-Setting maxUnmgd: 6.6582888E7 at line 5307
-Setting maxUnmgd: 7.4796112E7 at line 5480
-Setting maxUnmgd: 7.4796112E7 at line 5686
-Setting maxUnmgd: 7.5564306E7 at line 5867
-Setting maxUnmgd: 7.5564306E7 at line 6130
-Setting maxUnmgd: 7.5564306E7 at line 6308
delta heap: -2.23926232E8, coll: 2.084163936E10, storage: 2.347399614E9, exec: 0.0, spilled: 0.0, maxUnmgd: 7.5564306E7
Reading file: /home/mayuresh/heap-logs/application_1508545462036_0213/2/sparkOutput_worker_application_1508545462036_0213_2.txt
Reading lines: 5184 to 6393
-Setting maxUnmgd: 7.6916578E7 at line 5314
-Setting maxUnmgd: 7.6916578E7 at line 5504
-Setting maxUnmgd: 7.6916578E7 at line 5760
-Setting maxUnmgd: 7.6916578E7 at line 5946
-Setting maxUnmgd: 7.6916578E7 at line 6168
delta heap: -6.5173408E7, coll: 1.9996086624E10, storage: 2.063444876E9, exec: 0.0, spilled: 0.0, maxUnmgd: 7.6916578E7
Reading file: /home/mayuresh/heap-logs/application_1508545462036_0213/3/sparkOutput_worker_application_1508545462036_0213_3.txt
Reading lines: 5201 to 6505
-Setting maxUnmgd: 7.3499264E7 at line 5289
-Setting maxUnmgd: 7.3499264E7 at line 5500
-Setting maxUnmgd: 7.3499264E7 at line 5756
-Setting maxUnmgd: 7.4950344E7 at line 5936
-Setting maxUnmgd: 7.4950344E7 at line 6112
-Setting maxUnmgd: 7.4950344E7 at line 6338
delta heap: -5.5396712E7, coll: 2.1140633776E10, storage: 2.412191472E9, exec: 0.0, spilled: 0.0, maxUnmgd: 7.4950344E7
